Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
252.796,83.03635,2.041679,1.954396,1.567368,1.513808,1.605278,1.57836,1.577119,1663.348
252.9484,77.52579,2.074563,1.926292,1.577844,1.542442,1.683061,1.683479,1.701976,1661.642
253.1008,79.13333,2.053547,1.634879,1.565187,1.563964,1.628917,1.650225,1.672035,1668.251
253.2532,83.01735,2.018692,1.478878,1.547942,1.580175,1.467198,1.489065,1.497143,1681.183
253.4056,88.50831,1.978756,1.439561,1.534644,1.580844,1.351771,1.363322,1.359276,1685.364
253.558,88.92976,1.982406,1.49215,1.5263,1.578227,1.318065,1.322747,1.317786,1677.505
253.7104,85.28479,1.987931,1.548679,1.521764,1.582181,1.32903,1.331883,1.337263,1670.982
253.8628,79.93339,2.009962,1.635951,1.520463,1.582202,1.346403,1.350927,1.368519,1673.053
254.0152,74.75463,2.0328,1.619951,1.525382,1.581201,1.392823,1.408136,1.413687,1686.63
254.1676,72.81197,2.055085,1.634465,1.547022,1.58752,1.41652,1.442495,1.432107,1703.076
254.32,73.15842,2.064115,1.50563,1.575757,1.594125,1.434444,1.444203,1.423826,1713.177
254.4724,75.10541,2.064164,1.523829,1.601133,1.620601,1.446836,1.423108,1.400252,1719.068
254.6248,72.54488,2.078906,2.026623,1.632805,1.636253,1.509327,1.461935,1.437643,1734.229
254.7772,67.07375,2.094979,1.877003,1.6483,1.636234,1.719095,1.661456,1.639191,1755.94
254.9296,62.09207,2.109598,1.952658,1.654956,1.640047,1.74248,1.720117,1.709492,1753.388
255.082,60.18945,2.115123,1.818069,1.653504,1.654143,1.673298,1.66684,1.658978,1725.33
255.2344,62.24785,2.102252,1.698182,1.648377,1.661881,1.607272,1.604228,1.593669,1707.467
255.3868,66.43713,2.07946,1.693534,1.646903,1.657907,1.543734,1.538602,1.524765,1700.855
255.5392,69.5693,2.078261,1.648031,1.646898,1.66271,1.508829,1.504853,1.493375,1699.825
255.6916,70.7725,2.063912,1.717988,1.635789,1.655178,1.491455,1.494796,1.491427,1701.766
255.844,68.33958,2.068771,1.618569,1.624808,1.659142,1.490084,1.498312,1.502323,1691.144
