Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
316.3468,73.06711,2.037433,1.697497,1.671674,1.745325,1.596704,1.606034,1.615761,1897.297
316.4992,74.06626,2.038439,1.694198,1.669897,1.748979,1.597194,1.607049,1.618699,1900.927
316.6516,74.38482,2.042529,1.694975,1.670307,1.751445,1.594465,1.605566,1.619191,1905.988
316.804,72.91747,2.047477,1.6898,1.671757,1.751169,1.5887,1.602469,1.614823,1910.814
316.9564,71.27648,2.051622,1.676624,1.675938,1.755696,1.583915,1.599259,1.608125,1914.258
317.1088,70.35971,2.052191,1.663833,1.682986,1.758499,1.585173,1.598329,1.604464,1915.159
317.2612,70.90139,2.05083,1.656238,1.690522,1.761163,1.59253,1.602205,1.607992,1914.345
317.4136,70.93427,2.056466,1.668296,1.695899,1.766335,1.606006,1.612879,1.619372,1914.002
317.566,71.00192,2.072824,1.698733,1.706381,1.774384,1.631628,1.635624,1.643234,1914.95
317.7184,71.42518,2.089038,1.731362,1.722253,1.78425,1.659908,1.664528,1.672691,1916.065
317.8708,73.10809,2.09605,1.749812,1.730354,1.791436,1.671147,1.680323,1.688881,1919.158
318.0232,75.68092,2.096116,1.737856,1.734578,1.800281,1.6738,1.686033,1.69218,1926.399
318.1756,77.85767,2.098076,1.731318,1.743746,1.814544,1.676241,1.68797,1.693432,1935.103
318.328,77.8747,2.103393,1.763275,1.749372,1.816446,1.680651,1.691346,1.698759,1942.092
318.4804,76.29776,2.103532,1.794354,1.760988,1.815042,1.697211,1.707361,1.715645,1945.311
318.6328,76.49084,2.093771,1.799899,1.773865,1.828627,1.715662,1.725036,1.7352,1948.511
318.7852,78.17173,2.08486,1.800088,1.787308,1.842153,1.727904,1.737687,1.74715,1956.61
318.9376,78.84321,2.082071,1.809574,1.804442,1.845557,1.73756,1.748364,1.756064,1967.719
319.09,77.46711,2.086973,1.816983,1.813077,1.848098,1.744145,1.754387,1.762914,1976.23
319.2424,76.62936,2.090967,1.823738,1.809652,1.856669,1.748935,1.758132,1.768195,1980.696
319.3948,77.32724,2.093548,1.835454,1.806848,1.86022,1.751873,1.761094,1.773744,1982.053
319.5472,78.45779,2.101004,1.843174,1.805791,1.860275,1.751794,1.762636,1.776729,1981.518
319.6996,79.0168,2.108604,1.841966,1.804659,1.867745,1.746781,1.759686,1.772837,1979.993
319.852,78.45232,2.111296,1.827424,1.802789,1.868201,1.734542,1.748135,1.760897,1980.485
320.0044,77.4031,2.111212,1.804813,1.80308,1.863685,1.722728,1.735429,1.751242,1985.545
320.1568,76.52408,2.116765,1.790265,1.806388,1.864456,1.719505,1.731269,1.750302,1992.941
320.3092,75.83139,2.119831,1.793644,1.801596,1.8648,1.719614,1.734586,1.752344,1997.528
320.4616,75.5062,2.108493,1.796908,1.796747,1.859306,1.71612,1.735228,1.750281,1994.885
320.614,75.43096,2.087335,1.787811,1.799061,1.858628,1.709426,1.729683,1.742873,1985.045
320.7664,74.47215,2.07081,1.782994,1.801135,1.862603,1.70926,1.726047,1.736607,1974.581
320.9188,74.04394,2.066686,1.79595,1.804662,1.863722,1.718887,1.729985,1.736848,1969.592
321.0712,74.10321,2.067631,1.817776,1.809865,1.863513,1.731661,1.740467,1.744902,1968.508
